user,item
272,515
1236,1303
1975,1220
953,231
2705,1671
851,90
861,2367
530,1048
2583,450
231,1226
263,2719
1206,341
1298,0
2971,154
1131,153
2737,669
224,209
2283,1596
627,2730
519,506
1867,204
2129,713
2648,140
1243,344
1334,27
8,1339
2442,2336
2832,4888
136,460
146,432
1310,112
596,4061
1316,537
1265,9
2039,5234
2082,2697
2034,2697
1624,778
1736,1687
1938,230
937,1858
1388,3591
2937,512
825,458
2105,1099
2478,186
1370,1226
448,3155
115,288
2836,1142
2382,1212
1726,1304
2162,142
2487,418
678,275
210,1403
945,961
1271,394
2207,112
314,538
2655,3155
1271,525
1721,1218
685,1850
2808,1077
655,145
809,5329
1338,1213
2359,1899
2529,71
1532,5176
1170,669
2923,176
2481,495
580,68
2250,575
2500,2615
1055,49
378,201
918,483
708,1247
2489,1236
1251,843
576,537
1616,1142
1303,656
2723,1309
1811,129
645,3782
2219,1624
2167,1356
817,488
1772,288
2096,637
396,960
796,288
2172,681
2780,656
651,219
399,291
2342,1187
178,698
1811,393
13,333
2477,14
2897,1183
1707,707
805,5421
2985,17
2002,169
1502,209
2082,1163
527,13
536,1109
1729,148
1637,985
2346,2618
679,104
1632,186
755,476
1564,129
2818,221
2682,81
337,43
1971,1401
1277,339
2034,3375
2720,1220
2164,511
770,212
1789,337
949,27
1762,357
1099,1762
2277,3569
2073,2544
2768,1851
1438,603
892,2014
2533,145
2716,17
170,125
318,4139
2146,1433
1088,488
2580,5551
2113,601
2871,473
2781,91
1952,783
2433,2320
281,782
1827,2099
2386,2439
1601,373
150,214
2999,876
1873,116
707,344
2808,3140
210,116
894,240
1554,27
1535,289
694,531
262,49
2558,1379
2148,84
269,669
813,420
2346,1278
1701,494
2173,58
636,1442
2177,472
2961,2215
669,574
1950,1142
637,575
1349,1272
2172,1379
2051,104
1474,944
2360,1202
704,558
2454,204
79,1075
2760,3710
728,2697
2950,499
479,1469
2655,240
445,635
22,1442
2827,282
2545,1939
2781,1064
2562,814
1234,4120
2054,460
615,116
1684,336
52,1602
1569,1226
2670,311
1618,667
1397,517
110,473
2727,768
2445,1255
768,550
1979,988
174,1097
746,489
248,2202
1106,512
1891,468
2640,471
961,480
530,476
2970,332
430,515
1646,1186
1862,729
2756,944
689,818
1548,1284
448,1442
797,1800
2915,296
798,1213
301,472
1706,136
2661,231
2576,468
392,344
2339,145
472,493
529,116
661,486
2563,506
173,221
1897,1255
877,2500
603,450
2673,1900
945,282
661,492
2328,2014
2202,1899
2326,232
1652,681
2136,544
1891,429
563,561
1464,3787
2911,843
2963,143
1631,20
602,2966
888,611
1598,490
18,2664
2997,2200
2651,3420
2322,435
153,2098
1490,2618
522,499
1670,641
1974,481
2392,1858
2918,782
295,1572
1352,186
2870,3807
2553,3808
887,27
578,432
828,499
483,496
1399,916
2456,764
2864,100
2001,471
912,357
2518,472
2288,311
1605,786
18,3394
52,1204
2514,1316
1800,445
2972,886
1356,4885
1910,4368
1732,3804
2091,1262
1477,679
1305,288
2803,32
792,916
2188,2697
1420,1755
1885,435
476,1212
1685,339
498,114
2733,277
1357,365
832,1212
315,1296
130,528
1220,4145
2288,461
2891,338
721,113
1913,601
208,1025
982,1105
290,5016
2317,229
2794,543
1007,553
2520,554
2047,717
2428,477
1969,2352
2923,481
1319,897
1002,759
869,125
1693,1572
627,3053
1179,14
1290,848
1200,151
234,476
2077,156
1873,519
2659,782
870,3142
168,5421
2699,3856
1302,782
2727,4349
2149,428
85,985
2004,5016
63,288
360,5329
1397,679
247,809
342,234
2890,637
2131,601
1277,891
306,116
240,818
1010,571
2655,498
1482,543
951,2558
197,151
709,947
170,1893
192,339
523,776
2763,588
762,474
1178,1850
1101,932
2353,327
1505,1912
279,1912
365,847
903,313
2208,3155
2277,2331
70,655
500,65
1646,27
2017,212
613,116
2137,1600
1180,1392
2292,49
427,148
2487,504
744,1205
2438,473
2171,4631
182,323
1901,209
330,1675
2360,291
163,944
241,3782
1499,240
1779,368
930,288
376,133
2975,483
853,142
2731,1865
999,804
51,1025
226,857
2372,1509
1012,277
2941,695
2164,2279
2196,502
726,433
2747,445
1060,1187
2098,4885
2959,1398
2448,1142
2088,593
1044,1279
2793,1744
1256,1378
89,729
1024,679
2682,1226
1749,221
1690,332
363,4477
1786,337
2259,1279
1811,428
1100,1070
1449,1099
1527,1398
2292,641
713,1279
1248,388
1668,1126
2843,3164
876,433
2072,5329
596,289
1620,1330
2815,116
73,494
1442,667
1768,484
1878,212
624,2719
1202,667
1491,116
2547,846
945,428
90,3569
80,460
351,1912
532,288
2220,69
1250,1048
2399,1184
2741,1527
1854,997
250,2618
2750,138
357,1398
2708,148
896,540
2607,380
591,58
1567,2439
2138,846
1761,357
1174,204
2755,915
2308,1089
594,2719
2657,2054
1134,186
537,218
116,514
130,71
814,701
1485,327
2881,1216
2398,712
1756,430
2004,4435
128,529
385,1204
429,1184
166,3159
2415,61
2471,144
2822,1405
207,88
127,328
968,234
1712,29
2870,2697
691,3371
2428,1048
2025,814
332,1212
786,818
2636,550
1600,156
1807,342
2568,91
1079,49
704,467
1244,863
1586,2014
1228,932
58,1255
1838,1596
2740,327
231,776
1811,682
1826,49
2007,1186
1348,2320
2063,289
778,481
2283,788
2724,488
1781,503
200,1858
1068,3808
1868,273
1300,71
2518,2226
1578,620
2022,27
172,214
995,529
284,3624
1124,531
2072,1919
261,1379
2712,474
1772,535
2655,1296
559,1938
2484,1213
1838,611
1638,558
1465,2467
1618,1101
795,465
1685,658
529,472
2803,533
1396,1034
2980,1438
1508,3787
244,1939
1247,1921
521,202
212,604
2048,500
1449,178
284,1163
2507,458
111,375
21,5081
528,148
200,3569
2898,116
2963,86
2539,288
1279,3049
1156,1239
1896,4406
2593,340
309,475
1629,1064
555,234
1007,531
1826,1203
86,700
802,193
1552,278
2588,323
2610,3787
779,51
983,810
800,963
1515,29
1906,401
749,407
1869,1017
739,1216
342,494
1501,4340
363,3856
483,1364
509,995
2388,445
424,247
2217,1910
451,291
1960,27
611,2439
1115,1858
2108,450
1818,375
2601,707
2956,492
1410,5329
2252,3787
2028,202
1296,234
2221,593
249,1893
454,432
1122,812
168,1064
906,1048
695,1999
1286,825
2120,3150
2762,289
1202,150
1425,3787
286,133
1522,460
1231,1148
1526,949
863,2744
237,916
188,51
315,63
2275,61
1945,5551
724,2884
1146,1212
1842,2719
722,1098
1504,2439
2296,186
490,515
117,311
1547,1330
2497,432
1796,125
1306,2226
2874,737
2471,480
775,485
1101,145
540,1184
2053,778
1698,428
596,3371
382,1144
1696,5093
985,3
2940,499
1696,1091
2146,543
1848,571
2078,237
995,328
1817,393
86,114
257,483
1766,148
2918,515
1389,1641
2480,481
1959,656
201,61
1963,288
164,3492
2803,7
666,1068
2316,125
2957,1899
2886,474
1609,1203
2613,696
2821,804
2865,825
2949,142
1341,339
2913,1442
1542,1386
2112,1142
2733,66
2284,509
782,956
441,233
1966,460
1446,528
1465,209
2508,1379
2451,1499
561,610
1663,2618
2323,1910
186,231
2871,3096
1029,10
181,806
2589,323
1409,1903
2733,594
2146,578
195,1142
183,680
1157,2202
2720,473
1321,145
2434,169
2107,1382
989,5124
2000,218
2621,850
2661,485
2753,3591
2966,1899
422,791
843,1063
2613,9
1998,428
2142,759
1409,142
2770,178
2705,1098
26,555
1643,277
2584,313
1286,429
250,2153
2424,995
2125,1250
399,403
991,323
256,945
2930,5234
19,1212
2963,490
1653,3096
1756,1019
2427,109
1178,1226
1667,4406
2821,428
1601,1425
2118,3552
1169,846
146,512
358,1099
886,230
2940,509
1098,3804
338,145
2989,961
1556,2202
2702,96
879,867
1829,338
421,332
1804,667
1500,481
2005,326
2043,1509
1126,1184
1733,49
397,2722
255,221
1634,1184
1022,1048
494,229
1535,483
2113,209
2962,1212
1359,485
1604,435
1399,947
741,235
1473,471
1660,1275
969,502
2043,846
540,483
1030,3049
1298,655
819,29
639,34
1831,679
1880,804
1627,1337
982,327
2114,1356
2892,10
258,370
677,311
969,2512
2096,539
1479,535
603,847
2154,365
658,1285
2142,1405
169,5551
821,1019
797,438
454,10
433,1910
537,506
180,1858
1775,62
411,251
2442,2215
2502,1343
1401,240
311,764
20,2782
473,3098
1796,483
2709,674
2772,344
874,240
2491,637
586,435
2301,169
2922,93
1044,472
985,17
1731,493
1027,3515
2836,1126
866,916
8,1727
1620,669
139,1600
872,483
125,1899
2068,874
2225,550
2006,1874
495,782
1850,732
850,839
115,656
509,473
1585,336
2790,3294
1351,1675
2840,680
827,809
31,488
1912,445
171,496
1129,1512
415,155
162,918
57,494
1513,346
1083,497
1798,229
1225,338
1624,1396
129,3787
2445,1444
784,408
1338,340
1957,1183
464,1339
536,2555
1458,918
2179,368
1362,3098
2653,4888
632,1858
1381,679
151,1863
1106,1203
1652,1039
2062,343
250,2730
958,897
716,611
1803,231
891,814
366,732
1418,1048
394,71
255,960
746,480
2664,218
1685,557
365,415
2558,139
1843,93
2202,1910
472,332
2920,494
1870,594
497,549
1299,4139
1239,231
2298,496
2676,1527
2343,1484
503,571
1112,717
2017,1431
649,107
2620,506
1140,481
2931,1239
2476,332
2013,343
688,790
2952,574
1719,234
2238,1900
2204,1357
2908,2618
212,562
568,326
1332,701
1223,327
2111,2618
2330,1098
1873,240
2824,793
512,509
29,779
241,674
161,463
196,145
1382,1851
1501,1858
1096,814
2431,209
2228,624
1602,1039
713,1141
1564,593
1003,4888
1632,674
1802,201
1841,2697
2954,1279
2823,543
1091,3705
845,607
652,169
162,116
1354,113
1658,628
2831,545
2762,591
1391,1411
1330,116
84,9
2918,496
422,1512
1342,1572
2917,2144
1456,3787
645,1861
1366,563
880,2719
567,1186
1128,1279
835,944
1153,520
646,1894
513,1025
1314,2032
1296,474
2652,2203
1662,398
1721,49
2830,2726
345,186
885,1048
593,536
2724,219
2423,554
1549,61
2046,537
1337,485
1574,133
1220,289
959,156
2109,812
1541,846
2346,825
897,340
412,520
1769,29
1801,1910
1239,1225
2147,1597
2814,1148
1708,721
1344,712
466,5551
1073,186
2590,7
2703,5093
914,2202
516,344
1993,2500
1630,214
58,366
1284,3787
2770,348
2444,486
1031,3155
1822,178
2869,333
708,1093
2315,1330
460,156
1655,1106
2580,116
1177,1662
243,216
1443,635
875,1900
1161,586
1542,20
691,453
58,357
2100,113
2182,327
2721,471
881,29
1810,341
2204,1266
1774,231
583,487
1046,343
506,20
2747,686
1160,477
866,343
1336,535
805,480
50,288
1221,29
1369,71
676,2337
2618,344
2829,472
2032,3016
744,4695
2602,538
2050,1861
2679,275
51,537
2627,585
1408,116
2726,1034
1543,126
392,480
42,472
2231,168
2478,4631
637,530
2273,201
2162,531
1442,2618
1423,1304
369,1296
1934,1409
2553,1910
1817,146
1838,2719
2576,238
2137,961
2065,3058
1199,611
238,586
2753,3
622,61
505,25
2420,2202
1277,333
64,231
142,11
1901,525
585,759
537,1213
2311,557
114,1692
588,1671
1389,517
1057,533
265,1212
928,533
2184,183
2373,5065
1499,1398
208,1091
1393,483
8,1226
1191,34
1196,151
33,1297
1475,705
260,785
1402,658
227,4534
2410,3312
369,605
1358,1142
2747,764
2719,112
2247,485
421,531
1466,483
1963,4746
2300,204
1095,641
419,945
2172,732
1963,438
1934,234
470,5551
1099,1433
2243,525
2657,809
1807,344
1872,686
2592,1163
2302,1496
170,474
72,5205
859,148
2280,2618
2665,759
2421,3787
835,340
2085,5296
2324,3155
1464,29
2569,1088
2397,545
1042,793
1821,2220
432,2324
133,338
1958,480
327,125
1057,2719
1459,3371
2498,5334
1803,91
2884,2032
2091,327
844,1827
1102,5232
1926,1039
701,784
2795,341
2330,1791
1625,1212
572,2380
944,1423
617,1551
731,1939
964,403
2998,485
1009,3050
1518,476
2786,617
733,1034
916,432
949,2217
12,1850
234,782
1881,453
906,275
42,328
1584,401
2816,1239
443,240
715,522
496,275
1281,2697
1803,2467
1376,3591
91,886
2765,3155
188,588
377,3117
630,483
105,476
2275,110
950,438
20,1858
2625,1442
2932,732
1171,326
531,1048
2081,1289
2270,1900
1276,340
903,608
1442,480
1300,1126
2587,1098
2413,1619
683,503
2849,482
112,696
1152,90
2358,1316
318,825
1418,344
484,3513
1740,782
1447,339
1677,488
2278,485
479,195
2139,139
2722,535
399,312
392,529
1889,375
2784,81
654,125
2539,421
466,519
261,4139
2722,336
2215,133
2280,110
2068,435
1727,803
1743,1405
2629,2618
207,476
2377,512
409,563
2815,509
1880,1589
413,3
806,1858
2754,3091
176,553
1337,134
1243,1048
1771,214
1708,1024
2069,761
2878,2144
2258,2719
1587,2684
78,4401
1788,656
2341,148
476,1039
1033,489
284,453
640,606
1896,1184
2957,119
13,111
885,341
2451,471
2173,681
623,311
1664,368
826,2500
2592,3837
1624,1428
2965,568
1778,1513
1122,471
1582,719
2190,1356
1880,86
1623,209
2838,1893
1626,433
194,235
2035,16
1020,344
1181,528
551,786
2893,472
2549,339
2251,686
840,340
816,2200
513,51
2198,1174
470,234
23,1184
1221,1692
556,531
1296,554
463,674
2356,818
1018,1355
817,408
2598,1619
1359,1323
1843,2651
2863,399
2497,370
1675,818
1584,481
86,759
2084,495
1669,426
724,4368
1236,1624
1567,385
835,679
1227,788
1759,1386
320,4349
2591,5381
2646,1401
2631,1
2128,34
330,1689
853,944
1880,122
705,517
860,125
2117,4291
2440,1382
1670,541
1853,492
688,373
1071,428
1675,483
1879,2337
272,543
936,186
1433,1099
1713,1687
238,707
1342,497
755,1484
2940,843
1443,1142
2880,764
2542,50
2156,327
1918,921
34,119
1711,3787
2558,19
111,333
2501,5329
1977,232
47,1098
3,1971
1860,2203
1387,732
826,2226
2277,229
2133,311
84,916
95,2032
2342,3312
1694,898
1356,2521
718,1401
1251,326
2893,2328
2230,700
695,2352
1280,860
1421,853
2126,342
2192,3139
2988,61
1289,663
2703,29
1186,368
2802,818
1844,1309
2308,394
2603,125
741,1137
2756,337
2519,1142
1181,501
784,450
1632,1126
2700,3807
1116,2618
2399,34
959,172
2709,825
2521,387
2541,104
2498,1
2686,3569
1871,327
2289,1572
335,1442
97,1255
1991,195
1078,61
2929,229
2725,468
1668,4631
2175,429
2832,275
584,528
2325,344
1969,466
2338,95
2404,1910
577,716
1229,496
2715,338
2910,641
1462,535
2125,803
2464,537
2442,1096
1796,1358
455,803
1054,1063
1829,515
853,916
956,236
366,333
1587,961
2622,1596
204,586
2960,346
527,112
2600,496
401,473
1678,1912
2720,1744
2791,3782
2845,641
1925,655
396,465
1144,617
621,485
1311,186
947,1401
1986,214
1157,2618
904,1098
2967,29
1147,721
79,1821
161,351
1061,1899
579,28
241,27
2475,2498
257,2022
1761,522
2626,568
1273,458
622,684
93,473
174,234
2022,3887
2620,611
2553,520
2884,1063
441,400
1769,2014
2751,1226
1470,969
1975,813
98,2618
2748,332
1885,380
1796,988
1636,713
1996,918
107,504
321,2730
2453,515
822,4714
1902,380
207,1099
2016,537
2510,620
191,4369
2905,282
2042,1245
2221,292
1368,462
2623,4888
2516,490
2515,2664
2269,104
1625,311
1925,154
2722,209
667,4888
1248,901
476,178
184,238
1233,932
1302,125
2195,512
1271,2467
226,230
505,611
2918,502
264,764
2375,1098
2370,574
1063,375
2252,3569
387,960
2813,563
1247,2719
688,908
235,49
2087,1225
2896,250
542,3569
1496,563
2754,960
1393,1527
2710,472
1511,669
517,696
2615,1899
2739,34
426,218
1117,450
232,988
2128,374
1924,240
2198,483
1985,1903
406,758
532,527
2778,1174
1637,1572
1989,1899
1017,479
2198,818
1350,234
1830,810
1719,1091
110,401
2436,3050
394,232
384,3569
1999,825
488,5294
722,483
2234,1939
2673,472
2629,445
1815,1106
2622,1091
2475,161
1622,986
2588,1641
229,186
1572,541
2583,4262
1644,6
2058,339
590,2320
99,50
2788,339
254,100
2354,552
692,1071
2264,2380
1603,680
455,328
138,637
2974,701
2274,667
2329,133
2827,1237
2209,1551
2027,458
1207,9
346,789
2961,1985
1919,142
1263,631
594,154
758,1105
1113,145
242,333
312,408
979,125
2196,116
1189,960
2659,1999
1628,1899
2687,484
1312,1899
1198,273
2290,2618
2866,429
689,947
483,1858
2371,545
1555,1556
908,512
2146,1791
2241,2153
1375,988
463,2697
1220,113
2091,1255
50,3
131,2187
2152,604
2906,1142
971,5241
1860,2500
2588,339
1927,641
1397,1671
1280,557
1563,1142
358,1235
2436,483
2337,145
2938,27
2075,554
2385,844
686,1600
2774,233
1591,9
2857,3807
2701,3787
1408,554
195,512
1646,10
876,380
119,604
2033,375
514,724
2024,782
1053,536
1513,1063
1033,525
2202,434
2721,1572
1982,1105
2767,209
218,1184
1565,658
1499,1270
789,1008
1863,1939
948,368
2423,4242
597,2697
1096,148
2358,532
985,428
2083,471
772,2684
1780,288
1976,327
1926,876
2806,3624
2955,129
2567,2439
1804,1442
1535,810
1723,1356
2546,1422
1657,783
2109,27
118,3807
2975,1168
2117,1619
533,1865
1966,3569
2272,116
2858,41
2846,1903
1729,289
28,145
1368,805
1741,1939
1058,2730
1794,4369
2337,988
260,342
920,867
727,114
1780,471
2489,1142
1099,373
1863,528
26,1198
1326,545
307,453
1620,500
391,846
2601,3394
2936,485
2984,714
1025,481
2522,601
2102,231
779,109
1363,782
446,332
1885,805
2940,1398
2718,168
2330,485
338,945
736,2032
83,839
2582,70
17,988
1937,625
2926,945
1606,125
2100,818
2586,512
1292,65
782,458
927,341
2700,445
2413,370
2854,548
2636,341
1743,1597
2950,465
1996,50
2601,427
5,593
1952,6
813,506
494,783
4,818
93,5294
1395,545
2918,50
2309,606
63,20
1404,2032
1977,867
1124,343
612,945
1499,1396
1469,1692
987,1144
754,1688
2703,342
203,232
1496,550
329,4418
37,1098
2238,231
866,1126
1966,116
2324,1005
742,562
1683,95
2589,336
647,1942
2860,2319
1656,643
2097,2697
841,4888
708,1279
1508,2328
2724,750
2081,3155
2299,960
708,1163
2017,563
335,541
976,3808
329,2730
397,4291
2693,472
2771,501
2516,804
11,3098
1297,1023
1711,788
1944,2226
922,1527
2417,637
794,415
2756,344
672,567
2783,126
1208,3371
1831,543
2910,1417
2000,73
2629,2014
45,214
1914,783
2238,407
2928,588
944,2221
2020,1226
1034,16
577,2337
1661,186
1200,1296
1387,960
437,193
1249,401
760,221
708,1296
353,494
505,480
1379,1048
1619,145
2324,637
1731,332
2466,1409
750,944
2902,1671
1431,229
388,759
507,1593
2459,1297
307,1366
2030,1032
2623,3856
76,604
2887,918
2309,139
2032,565
1482,1268
2877,554
405,50
2112,604
332,234
1404,2144
2645,7
1675,782
1777,527
231,2651
1155,520
2212,485
1749,116
2662,247
1460,555
2495,867
2384,867
1187,142
675,125
1224,27
2341,1144
2155,793
371,864
2810,288
1426,489
93,520
1827,29
2779,506
30,497
1101,473
1999,2220
1071,716
2490,231
2236,531
2535,1975
416,202
1954,674
2465,1071
979,1675
1079,337
1366,2202
2866,472
701,560
2584,50
438,433
735,70
1524,150
2743,813
623,1096
1045,62
682,724
100,1910
1226,839
1032,474
884,1114
2357,1297
1474,241
146,985
1663,435
1404,139
785,607
139,1900
2532,3155
2124,29
2002,156
1548,121
37,1671
30,1903
1354,658
2952,1319
913,812
2087,2328
2705,3091
2054,400
265,219
1956,475
218,326
939,288
2912,788
1595,2498
475,99
2580,58
2129,1096
2464,3782
2724,1379
1114,1378
1044,1204
1272,1357
886,5551
1137,2476
104,1099
2895,4139
521,49
1493,234
1727,327
483,489
2566,538
1276,1593
1877,71
2171,713
442,221
1185,1278
1267,420
58,604
1947,476
2948,4139
2751,339
1079,2500
52,512
337,686
101,504
580,289
1970,541
955,2380
2165,4455
1205,3053
600,415
361,458
1863,209
1631,145
2067,1534
1231,428
2836,235
884,592
2166,29
2280,4484
1597,502
277,29
1890,341
2677,2512
391,1469
1913,392
1744,1675
2928,4873
993,326
1022,231
2155,3155
1163,350
940,2380
2549,846
966,682
2254,368
271,1401
779,682
1071,945
418,71
1359,3
244,1619
1559,468
2601,1899
571,494
1094,4368
2417,234
1995,577
2781,19
2758,104
883,2202
2585,704
2445,1025
192,2328
1901,104
1938,754
1065,1025
2025,89
1771,867
1486,232
701,522
1533,4482
1517,2220
583,535
1900,1220
1743,538
1783,2380
1133,547
564,1091
2105,1216
1169,1125
2974,209
181,407
2624,125
2520,995
2794,591
1134,1220
2818,428
1580,116
1696,2722
1877,116
917,703
2796,214
2944,2476
1258,263
342,1198
1100,571
1391,481
118,29
915,217
2256,465
1622,1034
2464,1048
1731,81
1940,471
1973,1048
292,268
1330,0
2353,1850
986,658
1364,433
782,346
2836,1549
31,669
1332,604
129,1048
1086,1255
1280,30
1460,1163
2998,3782
1753,496
1908,514
2120,14
52,867
681,541
227,2948
1137,517
2832,2202
2196,1850
600,471
1222,1093
1468,3394
1613,3782
1159,240
2608,611
2700,2719
1847,1048
1221,507
2704,947
99,27
103,1276
2697,29
1922,429
414,282
1736,3513
856,1412
109,901
546,1357
2951,721
1439,336
707,1675
2178,1423
1889,333
930,674
2380,298
556,1625
936,1184
1291,1587
1906,71
1877,537
1431,1406
754,2032
1910,2099
2459,916
2571,326
2915,1285
1645,368
1204,50
2403,1912
1184,1689
2053,333
2119,515
2848,1034
2515,32
1741,136
814,1921
662,408
124,574
2764,429
992,1910
2332,951
1883,473
2813,282
1784,1910
1386,866
495,368
2135,145
2992,897
1430,1475
483,1098
1965,1226
1578,508
834,1401
590,133
605,4455
2073,669
2206,341
1342,1595
1123,3787
868,952
228,501
2095,336
1336,482
2196,482
15,1163
818,684
195,49
154,681
262,1212
1483,344
571,507
792,500
2399,938
2990,1212
2723,604
10,1496
2862,695
1338,793
2201,814
921,2380
842,311
2091,473
2047,25
2189,88
13,2616
2526,1316
745,482
327,1343
1139,2023
621,1919
146,3016
2439,401
2874,1285
935,126
1346,805
1132,6
2233,1900
1060,1437
1339,2470
536,1968
518,112
527,116
2331,1666
414,21
2033,557
480,0
732,488
773,483
2307,453
1038,818
580,142
254,3782
1932,3569
1740,481
942,3123
2627,1218
2709,504
1719,1098
1907,788
788,125
1486,161
2484,19
2151,93
1985,1339
1057,14
2221,1144
1571,840
1820,2226
1797,1469
2943,1508
2071,433
114,27
1258,1220
2160,1469
1707,3394
1195,3569
2033,480
2924,346
2430,1091
83,465
2782,541
2435,1297
2319,484
1736,3294
2503,552
1254,336
640,481
1084,1662
17,370
2136,340
5,973
2258,2337
509,988
192,1128
1431,324
374,1064
1064,342
1043,550
2177,104
2286,339
1789,518
2500,154
2835,472
583,1105
509,960
2978,370
1139,472
2774,116
57,429
2467,1168
286,29
2333,129
2245,588
2702,1296
1281,916
664,344
2061,701
2648,154
2218,480
488,429
1228,3091
2826,485
273,229
733,711
1848,507
1637,2618
1041,338
1385,1671
1586,288
2864,295
645,2730
2201,2199
1499,500
575,62
1146,2144
2049,1663
2660,21
587,232
2500,148
1162,231
1080,336
2512,116
1636,604
1686,916
843,229
41,680
2426,119
773,1266
541,809
2497,341
1775,337
720,553
1713,1
2621,847
2313,3515
355,3807
2784,3569
1491,234
1588,145
444,186
2818,407
622,537
2372,809
2500,139
1719,496
528,876
2554,343
1624,1339
697,1125
391,809
572,4455
2191,1762
2367,445
293,240
1157,240
39,3807
2430,2215
393,535
2271,533
1463,10
1722,435
1143,236
2906,1412
438,90
1360,535
1935,125
2797,908
1838,477
540,2032
2895,1662
2574,229
1542,512
2733,124
2925,1114
2769,471
2106,850
989,514
56,112
495,897
2645,547
1081,186
2763,489
2136,1689
85,761
367,475
2314,956
1527,346
2512,512
2342,1366
1234,679
1581,787
322,4885
2235,25
63,121
2817,947
1030,1527
1749,4340
290,809
1930,4241
2651,591
1354,1068
553,135
1994,1270
1373,793
27,1379
233,289
2797,2595
17,333
1166,956
390,1316
2685,3591
1215,473
774,1278
1135,818
1412,1220
2539,1163
2717,2467
1133,480
2113,713
983,641
350,333
303,3815
2030,479
2746,29
1556,4631
1136,311
2358,2202
1801,327
718,495
2329,988
1267,2498
1972,2697
2250,2014
2532,741
458,625
1276,1255
760,1619
795,105
662,6
1164,531
2693,104
1593,486
1267,625
1377,343
2797,559
1016,4873
751,1893
165,2023
1488,5445
124,520
2392,1638
2790,3624
115,489
116,620
1056,2719
1494,2697
1632,4631
1705,24
378,71
2788,793
2756,368
1903,516
1138,493
118,4349
2604,485
2658,438
2946,2023
423,1186
1944,1379
956,859
2478,2521
775,1687
430,961
2669,3815
1393,125
1575,508
598,1255
2927,1063
251,543
644,234
2536,450
492,825
2135,1096
708,3565
2166,947
399,68
1801,473
625,1064
2518,17
2660,29
1978,327
909,228
1050,508
2538,3155
234,1048
920,2618
2025,1241
47,1572
2580,4291
862,7
2501,29
1338,846
2884,1821
1381,867
2895,825
2364,291
2480,139
2925,818
505,193
2041,104
2100,403
258,342
1195,4362
2508,716
2526,89
324,1279
200,4415
1522,2523
539,916
2861,545
2649,156
2096,2615
2564,657
1117,88
1174,341
1184,337
1686,1893
2222,3513
2452,143
1361,133
404,585
2465,1289
1065,2615
466,116
2472,471
2534,487
230,472
52,231
2462,3699
2582,945
2061,2226
1225,339
2393,323
2971,473
396,701
1767,3569
1764,4291
2639,395
2862,209
682,4291
1315,2226
2048,1301
1234,17
1044,289
2289,125
1373,1412
2351,649
1274,849
699,481
2315,311
1970,2964
2972,337
466,1593
1801,125
125,961
489,329
999,713
928,1886
1284,214
2232,839
507,441
2450,1405
2950,471
1736,2380
590,1186
376,1180
2805,1688
2463,186
2058,866
2308,148
211,474
1623,462
819,783
380,2500
903,427
120,374
2270,418
1542,911
831,1398
1987,1142
39,145
2466,434
3,1508
1121,1163
923,142
112,930
2656,488
1839,480
1203,163
609,6
1501,116
2825,1048
675,554
1768,344
2282,92
2121,1212
279,817
518,68
1790,428
69,1850
234,679
2274,6
877,148
964,667
1549,1099
1730,1899
2169,732
2233,605
2934,1572
2424,234
617,228
1254,488
615,1285
90,1227
2041,473
1656,809
1945,214
58,1183
1596,484
1511,116
41,961
1130,1401
721,656
1602,209
2905,970
1865,2719
1237,780
2414,275
787,140
2396,812
1178,721
2982,2618
2811,148
2788,545
552,1316
324,1912
2891,757
2240,542
804,1910
2065,3856
1641,1438
2416,5093
172,2202
289,235
2161,344
1569,3787
1955,421
2669,1280
1459,4406
2074,2014
620,231
1720,58
992,340
2466,768
2862,492
1716,232
2997,2782
2194,2719
776,1865
1821,770
1519,4484
2997,133
2353,1401
1715,483
2404,3856
1199,545
1576,462
1427,659
2926,92
821,1039
627,1064
1118,428
2163,545
2046,3294
2968,791
1311,485
1322,89
2652,788
993,20
2514,1386
2259,637
1325,818
1948,1005
2567,783
2920,373
1089,114
218,49
133,515
2896,233
1064,1048
696,375
2987,288
2305,508
1039,5526
1359,71
440,817
2126,515
2156,476
1162,985
1701,240
2479,663
1554,782
2693,475
116,757
2060,552
962,1593
2404,1212
344,789
1570,499
2355,202
1442,754
2211,1068
2813,401
1778,2215
1718,27
131,911
783,643
2821,485
1668,488
2412,1409
1527,988
2983,429
2596,424
2088,645
360,209
2762,231
2099,1343
1767,2523
2949,193
2145,1220
2330,483
419,105
2129,3710
1461,145
2808,621
1244,949
2570,825
1295,61
1449,4873
2250,1323
760,1126
1542,482
2874,596
866,541
2482,947
642,139
1323,2380
2603,214
2723,620
2311,201
91,387
1055,104
2191,462
121,81
1638,1912
2499,1144
532,1168
471,1858
1568,506
1930,2337
256,339
2561,613
784,867
1767,4120
1258,1068
725,75
247,850
1145,1126
473,761
1295,147
297,11
1506,898
2950,145
1638,812
2235,401
2469,528
2686,426
2527,5551
317,694
2137,161
2960,288
2161,429
2273,916
813,515
1452,867
2419,1316
1771,3787
128,483
2785,506
1719,3787
279,340
533,5445
1199,1358
2535,3513
2999,237
1274,713
829,643
931,1572
2129,3787
1030,3562
63,5445
1676,311
502,142
2214,1380
1628,1378
856,886
2246,485
2179,1226
2614,995
2321,145
2086,757
1173,488
2246,1203
2205,88
408,483
1694,4790
98,67
