user,item
10,3188
1070,2408
356,1426
7,337
1021,2014
475,3101
1209,3262
1422,4175
874,1127
653,836
582,496
1067,3224
1147,325
461,3519
834,2878
1238,3188
61,126
1316,2403
1830,1952
1548,629
380,1673
933,3067
1102,2492
691,1321
1490,3753
1695,2500
183,2346
397,2403
1625,688
1401,242
510,1652
470,2267
1713,2922
316,2610
645,3351
985,2020
622,3358
1063,4334
1204,800
1556,3224
769,689
16,593
1059,242
1445,3353
701,2880
269,3950
1726,3663
838,693
304,2440
1362,1734
139,2164
1692,1180
816,360
1588,2418
1611,535
119,2080
365,325
1043,2205
771,3514
714,633
1498,2513
504,2112
1579,1634
284,3937
1078,2717
673,3718
903,711
185,1370
616,512
1349,980
333,3591
225,1298
78,1570
989,2512
283,830
1103,2843
1250,61
1318,500
597,120
313,907
1295,2516
1787,1696
375,3127
427,3735
1579,1118
941,2403
849,4212
216,844
1055,455
734,387
806,1165
75,63
693,1920
1092,281
489,2134
1682,3346
1021,814
1679,3814
893,2165
1280,769
1189,4033
1797,3140
1171,2133
1447,324
1404,2046
1076,2696
1374,3575
1741,3631
962,1436
222,1403
507,4082
622,1575
1560,4318
564,3306
1289,2258
1473,3092
1262,167
1157,1570
1710,447
66,1654
1859,2047
1494,1228
1200,3115
1133,4057
1674,2306
897,1696
38,4023
1272,3045
1869,2407
1037,249
1207,3101
1118,1752
161,578
1557,699
1092,1047
178,325
201,3682
1827,3688
279,3744
430,830
924,1222
1742,3769
1292,699
921,1801
1865,3672
1217,3742
514,2164
414,2229
1396,544
706,3251
1302,4121
706,1177
883,1131
744,3751
1525,2488
955,1695
587,2610
952,2391
1377,324
296,2231
1221,233
343,2325
1601,848
913,1007
794,3525
1390,2895
1733,3222
65,2543
392,1501
182,888
284,3646
210,1947
202,3718
818,629
1728,2324
257,4159
575,2655
551,3555
864,1427
847,1792
994,683
393,1387
1433,3327
538,645
1432,2232
465,2503
333,210
741,2428
1778,2140
903,1452
719,1034
1436,1277
479,263
1334,3962
20,2789
1568,1177
772,2504
241,699
744,4219
1315,3059
1009,1097
722,144
140,3760
996,2900
570,3344
1181,1991
479,836
1467,3855
525,1183
1731,2140
1156,131
1820,980
1009,1530
1274,689
1846,893
87,52
569,1235
1813,3186
1551,528
725,2153
565,980
38,762
635,1566
1270,1623
1661,2743
1492,1208
572,3417
294,3837
290,1377
601,4070
96,2504
1671,1259
726,486
1248,508
1001,3823
65,1697
1546,2792
1603,131
1198,1825
560,3262
1523,1531
1817,3381
134,1196
707,4191
1749,1600
567,578
1365,810
1762,3050
81,2346
433,1030
590,4334
1383,237
308,931
522,1427
1374,325
271,2165
183,2513
73,890
1415,3308
820,4240
1600,328
1738,1421
1662,3344
558,1636
543,1370
1530,4015
928,2106
203,3165
1654,1000
650,2403
1002,434
247,3417
208,759
1757,354
669,1716
1484,219
1756,1717
1434,2059
1706,980
572,1295
1434,297
53,3954
1255,4005
1325,1263
87,4220
701,2212
223,3630
296,1295
1468,3592
1402,1834
402,3799
1422,3260
1380,570
1764,692
1031,4321
753,1316
680,4061
928,3262
1492,1007
1588,2839
620,2392
1175,402
1845,3938
1760,2440
216,665
875,2229
96,2175
733,3512
1826,3879
795,70
676,1901
1861,3235
750,762
180,348
1194,457
809,1487
1338,2488
765,3923
1815,2173
1322,1152
174,2857
482,2505
1794,4333
916,3859
1330,1779
27,65
1670,4016
1397,45
1838,1208
82,3581
1158,1780
817,700
1491,1636
494,3918
649,279
1410,2857
1142,2742
1780,1786
49,4082
1697,3043
1813,888
616,2717
569,3256
1007,2217
823,455
970,3512
1743,4099
1722,1386
1259,171
407,3200
8,1570
1045,1277
1008,2727
502,1972
1801,2522
1351,980
1774,4194
830,581
1402,81
1481,331
1207,624
1384,566
1299,1899
1635,1129
1782,846
1576,793
1237,885
466,4242
1744,432
1682,188
1118,3830
1736,202
873,3483
1545,67
612,2602
1637,460
341,874
55,204
1383,445
794,1031
1199,262
156,1118
1137,328
1269,861
1351,769
557,936
1656,1095
1019,1912
152,389
1098,1020
1785,1316
146,3525
810,3753
759,2440
323,890
262,4308
1690,512
891,2775
679,998
1498,195
306,1257
713,1611
1831,4245
1308,3680
321,2024
1822,15
448,2046
1384,3381
1344,3115
820,1384
923,3328
142,3115
1759,3285
30,1609
1292,1941
1506,67
369,3680
983,4064
1694,3328
1697,329
623,687
1293,745
973,3227
178,2161
220,1640
467,3724
353,1974
1526,3247
226,1406
50,75
74,2798
1468,2414
966,2417
1766,1780
720,2612
80,3127
1719,242
1732,1130
639,762
44,266
1239,1947
351,803
473,2461
1264,1022
1550,2036
1678,2729
410,2293
536,2726
1545,1196
779,2563
689,3525
940,3650
685,2488
158,1175
653,263
1260,4257
470,1467
763,174
451,4009
1289,1298
163,166
755,2717
1172,702
1175,2161
222,2046
374,3923
1759,2499
1801,3726
1610,745
703,3591
178,2079
761,2046
1000,2965
423,2606
1732,3844
1809,43
399,401
502,1289
599,3718
968,3358
94,2046
109,1031
1304,2391
368,2213
736,1235
1670,3603
68,255
867,1000
1616,4037
43,940
970,61
1067,1403
20,3214
731,2210
745,2877
234,3559
1324,1426
1375,918
891,3726
903,329
288,803
1494,1972
586,830
278,1392
106,1142
1104,3764
1317,4308
436,2201
1293,940
1104,3808
326,3753
148,684
1171,3059
1400,2900
595,1612
290,1018
1386,830
78,1717
29,3329
1215,401
57,2276
1170,3944
13,905
440,944
318,2091
1371,1540
1420,1004
836,1384
1706,3837
804,951
686,2835
1630,3251
479,2672
1612,1717
62,236
831,633
583,803
944,262
628,3290
1000,1991
324,42
1777,1232
258,3837
856,3674
981,3587
75,1830
549,2288
349,2440
706,3514
425,2499
1132,1431
644,574
150,3167
503,4086
974,996
1661,3796
1171,2806
937,3285
659,1918
835,857
708,760
1177,3257
1098,3929
75,3619
1041,2655
1016,492
192,3285
825,2403
1200,2980
438,762
738,2598
1485,2729
1603,580
1592,3910
364,1618
1424,1007
1118,2294
620,2131
319,3868
770,2908
572,4174
141,3092
235,578
1799,3013
687,2900
169,1603
1298,3519
393,3929
479,252
639,4004
1039,2175
981,2145
1608,1658
1403,67
917,4091
1030,1416
490,1821
1170,1240
28,2881
792,4098
2,2562
1149,1830
1001,3260
142,4143
1679,2191
559,346
107,3571
614,689
1218,998
746,4023
557,3512
974,3796
1185,82
291,148
580,4173
1459,4111
1598,3716
136,3059
1127,4313
1886,1395
1221,307
453,1379
83,1020
600,3341
1148,1235
1257,3381
1529,1634
1703,3567
1023,1693
994,3982
1567,1780
1775,2435
866,2499
449,1298
1863,2213
869,1135
1883,3125
1357,3557
544,244
1114,3923
1655,2327
408,2808
729,1010
627,1531
1809,3345
1269,558
1447,440
1430,4157
1719,3982
1881,2866
406,814
902,1870
566,3214
399,1972
1439,43
232,3823
693,1592
659,2908
1870,3364
93,762
1749,2553
1739,1634
1777,2306
229,957
947,1822
323,714
1833,3328
1806,1243
350,830
1362,893
1111,783
252,2456
1681,2911
1550,3257
586,824
1559,3182
259,875
1754,4239
1612,511
460,387
1324,3224
1722,2696
1512,3413
50,611
1579,2866
1111,2500
699,3697
1887,4064
1368,1288
953,4100
760,1045
1706,2053
904,343
785,3426
762,1258
1834,70
464,2294
1735,4220
1644,611
1539,3830
233,1991
1674,1644
1297,1031
1291,980
426,4143
603,1886
1009,1316
37,1435
1878,2189
488,1208
240,3877
582,2391
455,43
712,2183
793,259
528,4068
1096,1026
474,2407
1434,3290
1424,1848
1643,2399
731,1607
1006,531
88,1745
499,1603
1856,1736
1021,2244
763,392
1865,3972
570,3256
297,3127
1618,3413
323,4062
1192,3611
370,1389
555,1540
1043,1964
676,1752
834,2071
49,3702
1379,2205
982,4214
219,2438
1662,337
908,824
396,1231
1003,405
935,1073
1263,1024
1409,1997
1641,1640
905,1031
1833,4121
1487,2962
386,2078
36,814
1869,3182
421,4086
1165,74
162,4150
1538,1986
748,1937
122,2841
26,2243
1699,1362
853,588
562,2346
943,3188
765,2258
845,120
1883,2405
362,814
1420,3438
838,1755
1272,3287
1354,1928
1238,3877
1774,3937
250,3595
1389,1689
945,3326
897,1326
1255,1375
750,2046
1169,3356
1671,3531
798,2504
355,2955
549,4296
151,1435
1237,500
638,3142
58,1083
1120,2196
853,928
826,67
365,2440
1338,419
949,2746
1774,3754
1849,2857
652,1000
353,3417
1818,907
198,2560
298,2504
832,1648
308,2241
1698,1910
550,24
1757,535
1192,1982
106,325
25,3127
621,262
1529,2651
659,773
1134,3726
1653,1193
627,2422
1839,3324
624,31
123,3873
333,3760
48,830
1319,1337
655,1869
1250,69
454,120
611,1427
1115,2722
37,3262
1264,3313
1529,455
728,1145
813,1501
1348,1482
304,3142
1659,2651
1143,2911
658,4277
705,834
150,790
394,1752
1261,2251
1753,905
1675,2029
244,1507
879,154
1057,3293
617,3417
1495,4159
914,3784
363,3326
659,3819
1095,3784
1845,3964
1503,1406
1159,1054
1421,2727
1571,4016
1305,773
466,2444
504,1047
1553,4102
1651,2020
37,1062
200,1570
1217,2489
1287,4015
967,1295
1417,3055
754,773
1853,773
1381,396
202,425
1027,2877
1589,824
1613,1844
381,2158
51,1634
193,1177
246,3486
195,3527
728,1114
1,2610
442,4214
847,1819
1358,3264
1119,980
738,150
39,3814
96,4084
1470,2565
555,556
747,2777
1650,4102
1626,856
1425,1542
544,1106
1821,500
201,642
1611,878
1810,4175
1372,3519
1556,2405
323,3417
806,1062
1275,4143
84,1260
305,3344
258,2835
1666,4232
1769,3050
1310,3592
1003,4049
592,1375
1373,793
1576,3224
1812,1208
1842,3701
1492,2845
1431,689
487,1941
1322,2126
592,2512
55,1808
670,689
1786,3273
851,1941
1478,2974
212,699
1487,2639
1642,3251
408,3610
1558,793
1105,2441
1006,3358
1239,3434
1639,1164
1835,4098
867,1062
556,1170
424,341
841,2620
507,1991
1323,3718
28,1031
1145,1191
1646,1426
1008,3619
240,1348
1656,528
1407,3140
1632,2717
776,3998
1660,2164
1584,1811
358,108
921,938
947,2780
1598,2129
328,4194
1624,580
618,1825
323,2145
413,887
552,2231
238,1723
1422,4200
1112,2441
941,3777
634,1000
431,242
212,1501
817,1454
794,689
1238,463
988,844
1186,906
396,2428
1099,454
1646,3337
965,1717
25,1295
1377,2327
495,521
1842,3837
1069,1338
1374,3815
1686,500
1470,3688
1465,3677
740,3362
368,824
823,3417
308,2908
1676,2325
220,1419
159,2988
146,1745
615,1531
1630,3394
1195,360
647,2678
488,24
1116,538
985,17
621,3276
1506,2451
685,1158
1134,1422
1130,3753
1582,4004
1129,2553
60,714
1792,306
326,4064
1156,2422
1510,4278
710,556
45,1666
80,402
1799,2145
178,3520
105,1795
54,147
538,1177
1697,26
1442,3794
1413,1583
756,1030
240,666
1049,2775
1484,1043
1521,2106
1150,1171
1233,233
1711,906
813,3553
1302,512
1468,4173
683,1941
107,1179
746,3590
1665,814
1586,1114
1074,1964
157,2792
1888,2323
468,4250
1377,3550
196,425
1520,2276
893,1152
1493,1991
796,682
252,1547
455,1941
144,2117
1670,3184
591,4194
729,1196
308,1443
1890,1570
98,2513
903,3808
1094,2780
824,322
1024,827
1816,1176
1405,171
23,61
1829,1717
977,1899
1242,3581
366,624
1291,1234
1730,454
158,3512
1649,1208
1492,989
924,998
1723,2320
979,874
1393,2479
476,1892
301,1584
19,1745
23,1395
684,498
711,204
888,2231
162,605
1173,1717
558,776
1501,3666
315,263
447,2909
1620,3808
159,2127
1557,3027
179,1026
347,498
1440,1531
338,3346
942,752
874,3142
863,2139
943,496
1333,4174
1017,4
224,97
1020,595
1746,1234
1287,3879
1776,1362
27,1886
767,2950
598,74
1582,1165
950,776
1512,1849
438,1717
1818,1317
1139,3567
53,928
1159,3171
569,2972
324,1942
104,3677
1372,70
460,3281
1353,3122
1767,2766
169,382
463,2423
43,1762
1313,2962
323,1644
144,1131
1463,2499
488,874
467,3401
1056,1409
1480,737
1034,1158
174,1975
1030,3506
187,402
890,154
1619,957
519,2440
1096,2091
641,205
133,4086
593,70
584,3262
1533,147
558,447
1763,767
785,1051
360,167
1751,3358
857,1704
1755,2190
896,4071
394,796
1743,4067
512,262
643,702
1477,1038
1632,3128
244,4001
1113,3147
1604,423
152,814
1648,1781
1085,2988
521,830
931,4159
1197,500
395,3897
550,1695
1458,852
1854,307
1239,834
1135,3717
1655,647
233,1717
1129,793
1114,694
1612,3799
1095,2244
791,42
232,4241
1645,718
1298,1395
1223,432
897,4062
1811,1289
590,1762
201,660
1240,3929
940,116
859,1177
685,205
1044,1370
357,3965
408,1907
1469,4159
189,166
1008,624
1165,2276
244,814
1481,3528
745,2440
477,1466
1459,1991
691,2922
1884,4207
981,3777
959,3340
875,182
274,1273
861,2239
1540,3165
1173,773
555,3620
1710,3573
1467,3799
935,688
803,2327
1600,1232
1029,1177
1813,3907
1742,3965
823,402
1,848
365,1295
271,769
1861,1260
152,338
790,2320
782,131
918,1392
1267,2606
774,1196
1092,496
55,3062
645,3533
782,4067
761,824
1284,2428
1668,1416
1304,279
542,1865
1424,2932
1624,1386
252,3472
309,2504
1553,4023
1307,1916
1841,1047
1890,890
658,750
1620,3717
1454,2777
1752,2066
983,4308
1150,4313
1642,2766
58,447
494,3731
513,3215
628,2500
1340,3505
409,3394
1320,2317
1411,2107
184,3731
1187,175
1281,3490
1511,73
1203,3413
171,3758
1356,1208
134,3923
448,830
1143,3873
633,586
478,2006
1284,874
181,3697
854,337
1434,2678
423,2231
47,1452
830,785
1522,4214
1508,4173
8,1580
1511,2288
290,2806
946,1377
695,2876
228,4334
1492,2514
401,1501
1326,2610
1383,4064
200,1629
306,765
199,2440
1594,3929
965,3889
1575,455
183,2777
1581,1062
506,1634
1365,1869
900,242
1686,830
301,1370
646,1142
1491,2024
289,4168
225,3404
1005,4145
1522,824
1072,1941
741,4289
1843,689
464,3961
1656,1519
1528,1696
906,1589
178,356
1701,2071
483,233
703,278
647,3126
1589,1231
936,43
768,732
559,4030
796,976
1716,3285
1803,79
1500,3127
1715,1999
918,1999
894,2391
600,680
969,762
1015,1830
1008,4216
131,1175
725,2620
732,1298
1520,1038
1249,43
1758,3267
582,919
985,2678
870,1644
1242,3142
813,2993
258,4341
404,3718
1554,1377
298,402
1062,1505
516,17
1157,3182
340,3115
89,3868
187,2405
1487,3468
754,3786
1682,3525
613,1028
1171,1716
560,1234
1068,1205
674,1057
540,2196
75,2205
196,769
1099,390
133,593
1562,296
844,4
1340,1184
653,1972
193,75
462,4062
1635,3671
381,2879
1256,4037
1871,82
136,3122
1013,3358
1131,653
1283,3182
909,2775
749,4174
862,3718
338,1628
1032,4036
408,2678
464,1779
1148,4308
1643,1717
848,2323
343,3592
713,1501
1055,535
1745,2857
1696,773
854,1017
539,1632
72,89
1541,1176
793,3036
1859,1427
1185,1205
1799,2231
1683,3290
1696,980
134,3387
1279,454
1623,2589
834,1501
927,2606
1061,984
1507,126
626,3438
612,3581
1405,3823
956,593
1404,2777
1227,1471
1503,1218
466,152
67,890
430,931
309,944
674,2068
1181,3590
626,835
599,218
1206,688
484,4061
736,4232
1177,3592
1537,1304
1850,3340
1443,2441
1092,1834
425,796
291,3477
613,2606
1409,3692
943,1234
1275,735
950,327
1178,624
520,1623
1822,2346
1527,70
1288,2186
767,2877
947,2512
935,3829
1399,2668
1785,4198
1645,3868
286,1004
280,263
1314,762
556,3929
455,747
409,2246
1075,2779
1345,4026
19,2399
1543,2310
1315,4257
1048,3532
678,1947
936,1941
449,773
1780,1158
1763,171
1884,2422
1118,2825
560,3188
1765,1102
927,3682
909,2391
828,338
181,2591
1095,3610
593,1028
1583,906
1829,3456
1581,1211
1562,3109
202,242
746,2717
1185,1185
190,528
153,4145
1262,1384
633,929
670,1683
863,2133
1035,496
1200,998
231,1083
892,1843
662,2257
439,2408
1404,1160
162,998
357,1951
971,2616
505,1628
1856,259
1068,3837
1132,955
1849,1191
1518,950
593,4207
1830,3456
789,4023
316,2536
807,1634
1478,2079
216,3327
1545,1833
1011,2866
338,2636
647,2651
1617,2499
505,2741
255,1872
345,338
1595,2709
1282,837
1820,2535
1674,650
517,1819
192,1628
658,2393
1394,3924
1010,1160
1135,3193
1206,1772
1450,1570
1434,2756
1524,2106
1239,16
996,3417
870,3413
1400,2461
1392,2678
370,1600
930,3273
1827,2646
1226,801
555,4216
308,3724
1543,3590
920,1623
824,4167
859,1487
1325,3971
495,1772
1819,1666
1214,3717
368,1083
604,1355
656,3359
609,3322
1300,979
1208,3188
864,2842
1289,4207
157,151
1852,4037
1634,455
309,2036
647,4026
26,3567
228,3528
1258,2167
1496,3260
819,645
1217,1485
1617,1717
1833,1972
257,2640
597,3985
1843,2499
250,3071
118,801
1512,4244
795,1142
1683,1218
1240,2513
238,284
255,2170
1818,3362
15,1501
666,2190
382,2196
537,1972
812,3889
125,1780
428,4296
1413,751
847,390
1528,2145
931,881
345,3519
733,2560
1224,2346
558,962
473,337
1615,469
600,116
1831,1047
107,1833
1138,3532
1075,3260
519,1205
634,1377
1148,3879
632,1941
656,806
1264,3736
565,1493
742,1454
1531,824
662,1047
1103,2167
704,3448
46,1333
1048,740
128,808
1326,2026
962,4091
1417,528
1590,3209
838,171
1836,2219
1745,4057
1674,645
1608,2131
397,2086
421,286
1859,1114
1128,696
1840,292
1669,67
1821,1403
1514,43
880,806
775,2952
1662,722
919,1436
69,43
1388,75
447,1903
418,3952
930,1362
303,3086
54,3033
1676,1952
1397,20
143,4214
1812,4318
1189,67
654,3324
776,2346
164,3619
823,650
1719,492
730,773
1132,2078
1578,1563
574,3461
1111,3604
1040,3127
1061,1076
332,35
344,4308
366,447
969,3581
1355,3667
250,445
65,707
1528,2327
940,3308
113,1745
160,283
1597,3013
543,1477
1750,1004
1749,4111
301,2029
185,2500
656,2086
1093,830
187,69
1295,1991
1008,1427
1777,291
735,1635
1156,3923
789,4334
796,512
209,262
290,3248
427,4159
263,1960
1466,1505
28,1866
399,2636
406,2327
1418,586
1665,3682
988,2361
1315,980
104,1848
1442,1154
1155,1047
1553,1718
1779,1964
1175,3568
1215,762
1378,1972
52,1431
1404,487
1031,1949
1070,2839
1451,2833
870,1370
523,2877
17,3186
1756,3100
1230,3889
779,2001
1566,1634
1300,2452
1042,479
519,1696
561,1450
77,762
273,1843
928,2988
220,1159
466,1263
962,1416
57,2591
911,457
1877,3592
359,3358
1165,689
106,2461
328,2288
805,500
1432,2403
903,1585
1871,3615
1417,1023
337,2585
38,2565
1816,1199
17,3769
781,1218
1087,1461
625,1531
66,205
1604,1176
1497,4103
1291,2988
1777,2225
889,1603
1286,1131
881,506
1864,619
97,4102
809,839
389,538
1125,3360
721,565
174,764
1353,2428
166,3680
307,732
466,672
1043,491
53,4110
615,1071
1022,591
503,1775
1669,4225
1270,3523
693,3214
512,3147
788,190
996,1118
1850,1131
1012,2190
210,929
601,4283
756,3417
1737,1965
256,2777
1655,1822
36,957
1662,762
1103,2403
363,3458
903,250
1571,175
94,830
565,463
1379,2825
1356,535
193,2613
1024,2014
288,1426
533,3182
499,285
731,2130
713,3235
1562,3674
664,2219
1610,1049
845,4270
1718,2895
1865,3427
1441,752
122,2213
110,2574
1223,1565
1619,205
453,161
675,1654
675,2075
1579,762
1098,3965
429,1935
1651,2448
886,1377
1744,1004
1258,2033
540,205
1763,3353
719,824
1141,447
1033,2964
843,1935
1778,4086
1881,4329
1736,668
1395,2673
1277,940
254,3508
1347,1231
1397,2423
330,2683
1123,765
1736,3115
271,3403
276,474
675,4331
59,1288
1689,2166
1664,1717
831,526
448,944
610,906
301,115
1684,231
1471,931
1652,2857
510,70
1470,1518
243,1736
435,1744
1683,1830
795,2092
1156,389
966,278
1150,2780
1442,3096
1020,2167
756,499
627,3251
1288,447
307,3593
1524,1152
1394,558
1047,523
1477,793
1052,3417
625,390
1074,61
1225,2672
1756,454
1300,473
55,1528
321,4220
1076,205
364,2649
1215,167
913,1780
197,1540
361,2105
1181,2826
211,2164
1212,3592
713,2508
465,672
1306,4086
1809,2875
1763,2604
1515,2240
1157,535
707,2034
289,1183
1321,696
1102,3222
233,4111
1139,878
681,3848
1754,2372
304,3358
710,2859
808,3290
926,13
1344,4111
872,593
1545,3941
1601,1501
1632,3337
1444,1461
298,3814
744,1249
1075,3718
1336,4064
586,773
840,368
1157,2440
1014,845
433,1435
149,4068
496,2633
253,1866
826,1208
1731,4319
1462,3868
1052,2079
1193,2033
1772,3308
1814,447
1215,2293
601,2736
1559,396
1832,70
410,3267
1059,1487
302,4245
758,4197
1603,2489
456,1636
1571,4334
1694,4023
1069,325
574,1177
1558,74
1079,714
1555,1235
1216,4062
860,402
728,3308
163,765
1359,1302
505,4337
1670,3688
765,2403
1420,834
638,1947
1649,2756
838,1090
1123,3127
1130,2988
1751,1289
76,798
1514,964
718,3527
988,3640
1046,2258
1363,4333
507,325
384,4024
1860,2910
1335,834
272,1899
220,708
731,1184
1565,455
1271,447
1050,809
674,3177
1793,3063
282,4264
1827,4294
911,4308
379,3751
589,2698
1291,3420
1714,1352
430,1745
1873,1589
1655,3027
1884,3656
342,3642
80,325
1538,1403
1014,2629
904,3203
1258,4157
1189,2974
1047,3517
335,814
856,75
1204,1435
832,3749
1391,1952
1689,1991
276,1848
950,505
1216,2044
1114,2003
462,498
458,2911
954,1850
339,4326
1668,338
1848,1644
255,3
758,2175
1324,1176
1359,700
1203,1886
949,1780
1802,2196
758,325
1533,2140
1544,2574
1471,1710
1533,2347
561,921
287,4004
1713,689
1724,4119
523,1935
1140,2678
686,56
1036,2845
423,3923
336,54
559,171
2,274
1078,3998
166,1114
1187,3308
179,969
1218,3977
302,4102
1315,1095
1078,962
182,2824
42,131
1434,1962
770,3106
538,1996
226,3308
767,1710
438,3650
423,3105
1693,15
1017,3071
1322,4068
726,2433
505,2141
1016,1723
1245,3613
63,227
1851,4102
346,1370
874,1780
1265,2877
1789,3088
156,3105
839,2955
1240,1848
513,2294
567,2945
172,1068
356,745
1859,2175
542,1375
1054,3929
1845,3428
530,1505
807,3837
1679,3796
426,3027
1000,929
1074,1068
720,315
1009,1501
79,4082
860,2167
202,1435
652,3858
974,3088
361,3339
1242,2808
1814,689
209,2461
187,3290
741,296
1425,3921
1289,1263
302,2414
1376,2775
704,4308
253,2258
870,1191
1142,852
1261,2909
310,61
847,2883
423,1941
1714,1940
826,2184
1698,2225
1602,827
674,4084
1620,933
387,1295
1812,291
1048,1392
1680,1666
135,1026
1364,3979
1647,3115
195,2563
626,3474
1186,4204
1772,830
873,3371
173,1886
1003,3331
1056,2175
345,3619
1809,3381
1399,3923
23,392
868,3301
1263,4016
491,2403
897,3911
563,57
1636,4157
4,628
731,3082
1839,372
1624,803
197,3923
1623,2565
1351,57
1529,2313
643,61
657,4064
1238,1612
83,1384
38,2448
476,252
1783,2228
839,1471
56,889
618,3998
1322,1435
235,2500
1047,283
446,2006
953,890
543,1435
469,4313
414,1710
1101,699
1225,1038
1858,511
36,4004
1814,957
1509,1972
1851,3855
532,159
1491,2678
1649,1038
267,63
1056,1540
1221,341
939,1208
1844,3603
1729,3935
1779,2405
604,1622
426,3142
918,1466
872,1869
193,1557
352,1942
11,3571
1187,2346
671,978
1765,3734
1478,2717
1450,3358
1670,4333
2,568
1748,3403
1756,4016
160,2347
671,3527
572,4157
1569,1996
1318,1938
788,2424
453,2640
1655,3251
211,1469
19,751
1184,2972
799,3682
1662,3769
263,2229
1381,1246
1291,1612
319,4237
1231,1941
1705,1004
1847,3394
1627,3611
717,830
1780,3108
295,171
1468,3879
357,1381
455,2461
1499,2857
1218,2499
736,1435
1013,962
1307,3035
1170,1745
151,2610
1676,1505
892,2513
32,2610
813,3106
1581,1208
1222,1779
1002,2328
1669,526
1696,4051
1143,1191
1747,3356
870,2231
1633,689
1317,660
1112,3380
1814,3429
1689,2033
582,306
1836,2897
1316,1130
1659,1853
1248,39
510,4016
1848,4004
338,24
1577,1176
935,4309
1355,506
444,401
288,2423
246,3260
40,1340
893,2606
719,1693
1398,2374
1549,1062
1207,1991
556,3868
1774,1570
1093,2500
103,1152
1155,3260
1217,371
54,857
530,2325
1123,2346
1122,1450
1683,2699
1090,1466
1177,231
204,155
688,660
1582,1298
1155,1821
297,3923
1032,2833
107,2165
1814,1944
368,3901
66,3127
61,637
1885,2727
1517,1716
1665,1941
1793,3926
1461,1911
1456,2499
1577,580
1517,874
1004,3093
265,4074
197,2286
283,1571
1176,432
131,306
1208,3868
1605,479
1189,70
1085,4009
1597,325
1757,2029
321,2504
712,157
1258,3775
1397,547
825,660
129,2743
1391,4037
745,48
435,45
551,606
333,1196
669,2080
1200,4061
68,1208
1407,3308
686,3527
771,386
833,1947
1883,878
1212,2320
800,1972
518,1941
1559,3777
1270,2001
612,1745
466,773
1196,1612
589,1561
201,2258
1117,2145
250,1607
907,2993
1170,3830
1209,3188
1782,2932
1595,1076
795,188
1791,928
1668,1892
1115,2503
864,4338
83,233
1292,325
968,3619
99,2777
1428,3463
709,1844
604,1435
1014,3429
1099,3647
904,4318
57,528
375,689
806,1348
1480,3850
47,3275
313,931
1756,4119
839,3759
560,1392
906,3422
1272,1413
62,1940
1243,1991
834,2036
1302,1969
282,93
405,2219
659,849
1560,4308
648,3886
598,1843
372,4319
45,2489
1599,1797
1619,3003
1412,3557
335,2294
320,890
299,803
891,135
1005,4334
1617,1907
585,154
1777,2793
457,3731
987,2717
1769,1007
1652,962
732,4051
2,2860
654,2393
425,2190
1785,3837
1457,528
284,1604
623,3256
1140,1038
217,3525
1469,4064
625,458
478,980
583,3619
1257,1315
1551,1717
1328,2189
402,3251
1649,2678
995,3439
934,2281
635,2815
927,4198
447,740
1597,2196
1705,980
1568,1128
791,1505
231,3961
243,1658
462,2079
1244,1004
490,2230
160,2476
83,360
571,1559
1780,3523
1690,537
380,4119
984,2208
1240,1614
1880,2266
506,3525
1322,1822
1229,2499
1632,215
1144,1416
226,52
766,2391
608,2880
1560,2866
530,1082
903,637
1853,824
666,880
1235,52
654,251
119,2880
257,3837
349,773
116,2696
1089,182
699,3505
1863,1031
1353,1938
1125,3753
634,3486
342,1937
634,2792
519,3208
1280,219
1405,2003
404,2591
1112,4
1798,3394
121,875
473,2874
1223,329
1220,360
551,1328
347,458
1131,2382
379,658
734,1061
682,4125
1647,824
1609,1780
1104,2572
896,4217
1258,63
1168,933
1743,714
719,546
477,3525
1381,978
668,154
1635,423
534,3235
683,1131
1378,2512
62,3275
452,4023
93,1185
553,898
1795,4019
1388,335
1381,2079
1735,951
616,3201
197,1191
1711,205
1461,3696
1023,1663
1379,1982
903,2775
1265,1947
1458,4157
141,2965
955,2258
1473,3666
974,1028
143,74
258,1438
471,2046
1517,4180
823,2231
1356,528
23,2602
141,1623
523,3359
840,3592
458,931
1483,1887
539,3781
1628,1377
1008,4111
301,3424
382,2422
1162,3394
1439,762
1068,3273
756,2405
1888,2463
1835,4321
87,3346
1055,3050
584,3035
1057,262
1185,3182
1796,2372
1099,3160
842,214
1516,325
675,1158
757,1507
1647,2585
1563,521
1876,3669
614,3224
525,1991
1538,3027
1659,279
1754,2451
1222,4111
1136,3808
1494,4041
1537,1780
280,3604
1887,3093
1803,1321
398,3297
1382,469
1729,1890
1071,116
929,387
795,1890
1853,1964
1324,4214
412,929
508,2806
1690,15
1804,1095
1396,883
1037,1645
1,1047
263,2877
1796,2219
475,2877
994,1999
124,401
807,2196
933,2019
1299,700
617,43
525,4023
348,793
1792,834
441,3306
1305,4040
266,1110
1122,4233
628,1406
522,43
1632,1321
700,2824
1561,2036
851,3606
133,933
128,580
1797,1935
1823,3554
829,1413
1287,511
477,4033
1766,4023
513,3346
566,2435
100,371
98,3117
1286,1418
1782,360
1539,2610
1565,2448
809,1152
1627,2904
325,3459
1019,2297
1378,3235
148,2131
613,2440
1577,3362
1434,980
821,762
114,1205
1706,1487
630,4334
318,1848
617,2746
749,3603
398,1634
754,1416
