user,item
1182,1722
1623,5326
219,5250
1408,3966
1184,1347
1151,4206
259,5788
1778,2083
132,5387
627,1347
1561,2599
54,739
1409,1063
284,1724
55,5893
1071,1068
784,3842
904,5807
466,2881
115,5938
1051,6230
292,1825
1267,5378
211,1085
1583,367
238,5355
1029,3963
1374,1830
659,3527
854,5113
625,7091
1122,1723
1773,1839
178,4385
725,3657
1580,1726
1370,1734
1367,5780
1467,1839
948,2620
253,497
280,159
766,5786
1751,1723
86,5207
1013,3414
1759,831
1565,5114
885,2260
39,3965
702,5514
296,1063
126,4746
800,1717
1684,3536
1123,7091
1726,3972
541,6077
1542,5387
1442,3963
685,4515
106,7196
1626,368
1585,6669
51,3971
1316,1719
105,5991
976,159
1298,4203
1044,5812
973,5211
1477,5250
1378,7269
53,5378
1759,2792
1181,1718
1669,5109
1184,6667
1034,4438
1532,7090
1104,3963
1744,7091
842,2080
695,5834
1467,1434
955,3251
1086,5925
71,3971
1760,4326
1225,5211
1049,1724
178,1839
416,739
966,2719
470,945
249,6239
941,5211
1281,1968
301,3841
305,5249
435,270
1058,7200
1502,5116
304,1434
1798,1969
917,6610
1621,554
1015,5611
1602,1186
465,1717
910,865
1387,5615
636,4390
1370,5109
331,506
500,3436
227,528
791,4820
610,3972
169,1434
7,2230
370,2620
203,1070
1423,366
231,5782
926,2554
812,6163
1738,7090
1218,64
1511,370
85,2231
514,5976
1031,7091
710,5780
1139,4820
298,4195
523,5944
1109,741
726,6631
875,5211
754,1718
312,1722
647,64
981,2227
1548,2362
1309,1717
1401,215
817,5926
204,7091
271,744
216,367
1612,5116
1707,1187
1798,2260
618,3167
1433,1726
215,5250
752,6228
1717,831
818,3510
1004,790
1522,1968
815,4909
131,1718
359,1722
937,1347
292,6850
920,3963
606,1434
50,868
286,4793
932,691
660,1867
1725,4205
965,2306
1482,53
998,4195
34,4248
594,1834
967,1723
1158,939
1057,500
592,1185
406,6669
1434,858
302,6671
147,4964
374,4820
1115,6667
1453,5112
320,4207
718,2599
1245,4204
1018,5782
1689,4752
1130,5249
1290,3536
1792,5116
1486,5925
1671,5807
296,1068
1735,1717
989,494
1372,1724
1162,868
564,4821
306,367
240,5112
466,4436
143,4199
1573,4180
1597,4823
258,3455
1355,7090
1025,6610
133,1718
1644,7091
897,1717
389,739
1192,498
484,6074
1583,4820
93,4798
597,5617
165,1721
15,1436
127,861
1158,3657
1163,368
1022,3963
320,3348
1426,323
1297,2034
1281,2227
274,2209
1769,1070
439,868
164,4632
841,4818
299,370
923,813
885,1036
1064,5384
1751,498
1533,4817
1423,1300
519,4515
753,4016
784,3255
471,1968
1622,3842
1007,3840
411,3963
80,1081
633,6987
1774,1839
1404,1723
617,1085
528,4821
1537,1067
130,268
1276,5387
437,744
1573,2360
61,2810
1008,425
1105,5042
1511,1080
771,5387
1068,2602
1323,1839
1480,506
721,1722
360,498
1124,1968
680,861
1492,5936
633,3666
1050,3256
1234,1347
1795,3251
293,4624
1671,2227
1037,1070
1334,2083
1562,6668
75,2363
823,3972
338,4489
651,1726
1254,5211
1457,159
783,2703
283,4664
184,2359
1384,1717
1744,270
783,868
499,494
353,3972
133,1434
450,2620
941,1717
534,2356
470,3455
784,5822
861,3841
541,2080
370,4823
769,494
215,4438
260,5249
317,1345
582,5788
227,1834
1230,4195
1294,739
812,215
573,2719
873,939
1590,4819
544,4624
739,5253
375,270
1108,742
555,4752
1656,6667
1161,2344
1740,5113
469,4482
467,5782
499,7196
499,1300
581,4752
588,2353
1234,3455
359,5387
843,494
1128,1347
1109,4511
88,2356
822,5514
848,159
852,1185
684,5209
1602,902
17,5112
721,5207
1730,6163
1542,1718
306,739
1671,3963
362,6631
65,3512
834,4473
1103,2083
926,5208
1468,1070
1592,1434
352,159
909,6391
1082,3838
587,7095
271,897
1700,5209
198,1968
879,2353
626,5211
255,2353
1752,7090
408,1830
143,1069
1187,5780
1287,1726
1577,494
433,1300
271,5925
1629,1723
1262,3657
1347,4521
93,1036
243,1719
1635,7270
897,1830
1711,1839
75,984
1649,544
154,3964
758,3967
490,367
950,4511
927,1726
773,4825
777,4821
1610,7091
720,2085
956,3661
167,5786
203,7091
1636,1969
1553,6228
102,862
598,156
1269,4821
716,4819
1256,1070
612,1067
668,5387
1768,2620
331,319
354,5788
1466,4637
987,6230
1381,1723
1438,6669
997,494
1228,901
680,4752
1249,5387
1406,1347
750,5114
1622,7090
268,2018
181,1261
1623,870
1667,3536
1044,1786
1093,1347
1375,1346
186,5249
820,5205
1121,2573
1337,64
1114,4473
1134,1347
358,1778
1166,5112
1547,2086
1439,2097
122,2620
231,5112
1597,1723
1317,1964
634,5249
1458,6228
445,1300
488,2089
508,1068
1326,5113
408,3804
10,1717
1152,1005
1617,1347
627,3966
221,5249
1718,6667
1758,6389
1521,2260
1761,7405
591,4819
431,3657
974,1839
1329,1718
90,7095
986,2610
1136,1723
57,3971
398,500
940,3840
100,5114
304,1068
1178,3415
30,5780
1276,1721
1002,4825
1292,1383
938,1067
1745,3963
1425,897
983,4825
763,1434
59,5577
345,3436
970,5250
531,3972
502,4040
1370,7027
868,4752
1221,4664
162,2620
691,1723
323,6231
376,1725
688,4205
1654,4588
1318,1070
587,3963
679,3838
1248,858
251,7272
781,4746
751,7161
1517,5116
1488,1969
583,5249
515,1300
1414,5786
1750,1063
1227,2231
1214,1347
1394,6667
1659,5163
174,3161
578,6242
536,5250
1520,1069
1551,868
294,4821
1208,4752
576,5250
493,2620
399,3473
125,2353
547,739
579,3536
623,7091
1327,370
145,540
1537,1726
1340,1718
1155,744
1535,5113
1226,4624
54,2228
705,868
1073,368
858,5925
35,7189
1155,4928
475,1718
708,1257
809,3963
1758,4199
1055,4796
570,866
516,5387
1286,5710
182,530
793,4638
1690,5249
1558,3840
1119,4821
501,1488
139,5211
374,4817
137,5250
1799,160
278,1348
457,1719
1508,1081
539,2600
422,5211
342,1069
785,4626
28,1080
1457,370
206,5612
23,5822
739,5250
923,2353
1391,7091
1388,945
1422,270
1556,2620
1634,3258
147,3510
622,4821
1158,4199
1268,4823
14,5113
1619,3415
1386,1068
1454,6228
732,3167
826,5109
1156,4793
323,1080
146,3963
1168,742
1327,367
1755,4388
1199,3972
1029,1723
1124,159
1165,5822
369,5112
477,7013
1165,5315
252,3251
1692,5312
1390,6683
228,2356
1061,3167
1007,1069
694,4351
1737,5211
1458,1830
624,4819
1175,58
1625,159
702,867
811,370
791,368
1293,6389
489,3512
535,4664
49,1722
1689,2313
1488,370
1657,1185
354,2353
1060,4961
278,2427
83,4642
7,3414
842,1067
353,2209
480,368
34,7279
1763,3518
1190,4744
1170,2359
1199,213
498,6228
658,4821
1209,3256
1580,5387
314,3536
1568,3800
596,1348
1021,6668
513,4438
146,1839
1100,3662
601,1345
1697,494
1543,5249
119,1722
566,4626
1344,2083
96,3600
450,1067
870,1185
739,5931
243,5209
120,1717
1358,1723
1193,865
997,1187
922,2353
528,1726
480,3663
511,794
784,554
766,1717
892,5387
1439,2703
1267,4629
1432,7183
1682,1434
8,1723
738,1050
745,4475
1027,1968
335,4473
115,5250
634,2620
1,367
160,870
1369,160
884,7095
782,6864
1554,6389
1516,4195
254,1436
144,5819
176,3966
796,2620
1450,5209
1560,739
37,1968
1779,1347
1144,2227
970,1434
1525,5925
1688,2327
1300,4752
18,1013
575,867
21,5207
1652,5384
1454,4749
202,902
12,370
470,4288
73,5209
1334,6228
522,1722
1605,5262
1441,1300
170,7200
1074,681
333,4204
1256,2620
297,4820
116,5819
1140,4825
172,6936
1791,320
1235,5112
243,5116
914,4436
69,1063
1023,5114
956,6244
1178,3965
776,3840
1193,2228
597,6850
1017,2720
818,1839
1464,1080
619,1714
219,1723
1278,4438
70,6851
277,3963
746,162
583,5207
757,528
355,5378
847,1438
746,1791
1320,786
550,2083
1113,6230
1144,939
58,739
393,2228
442,3965
807,3840
1095,1320
1068,1723
1702,7028
266,1867
188,5378
459,1834
1247,7027
132,2620
1443,5786
1037,6850
564,368
414,1067
127,1969
81,5931
561,159
109,1067
682,5114
1629,156
359,1347
1392,5315
251,7023
418,3258
1410,2599
1700,5378
508,5209
1284,5387
423,5250
1343,939
754,939
815,583
713,491
36,7279
1294,4628
855,1081
1599,531
1624,3256
109,1347
897,4438
1006,3967
95,5819
626,5617
574,2763
1493,5249
624,2620
307,4390
791,2620
994,4825
1684,5612
1563,4749
944,370
595,2720
1383,583
1306,494
1778,1830
498,741
369,5931
1100,5115
1407,1718
728,2353
1485,6230
860,3963
685,4820
1435,4746
632,3518
1162,3966
313,6228
1118,4203
101,4199
561,4199
1177,745
1765,4195
966,3841
285,4642
772,213
254,829
876,1723
180,367
1009,2232
1058,1187
251,3518
28,4752
1116,5211
1648,3665
905,426
1440,5045
784,4752
503,3963
987,1345
233,264
754,5938
35,5238
378,7281
28,1185
548,4821
1657,3665
203,5931
373,4202
608,500
723,367
1098,4436
735,5782
464,3408
1394,160
382,370
342,4819
1669,5930
379,1724
1157,739
403,51
1207,159
1466,4800
1278,939
892,6230
61,7204
330,3527
847,2948
1394,831
933,2345
728,3842
129,4642
230,4963
299,3967
943,2353
1796,5325
103,786
1179,5209
402,1724
551,2353
56,5384
383,6669
1121,4826
506,1080
663,944
1683,6985
1007,4268
466,1830
1436,5114
1444,861
1677,5931
1027,1322
61,500
352,7095
1363,2230
864,5378
1121,6183
1568,1968
1286,2881
1062,1067
2,3970
1206,1354
317,270
1208,5894
66,5378
387,2306
696,3842
121,1068
708,6741
1149,5355
1406,5114
377,6230
1146,3355
700,4823
1147,1322
28,4199
801,1726
1390,3167
1776,4211
543,88
658,3703
1447,3970
818,5617
731,156
490,5807
1387,1723
838,1717
488,4746
1557,1070
1415,5785
1250,4821
1595,5946
992,1300
1218,367
11,4796
846,7273
1349,868
1285,2353
1027,6239
1376,3256
1498,6243
658,1063
1489,368
1209,1260
1192,3527
299,6228
1644,1722
1567,5378
786,3455
201,3462
1497,2620
1647,897
1036,3971
1553,2232
634,4821
294,5387
574,2792
558,5250
890,861
1028,1514
445,160
893,2598
226,1070
211,4793
643,3840
744,3663
618,4390
22,7281
1345,4821
1586,583
689,5786
1424,2599
117,739
1270,6228
1580,5109
547,2083
1690,1434
665,4438
874,500
548,1723
1659,3662
776,1068
1057,6077
1081,159
19,3255
230,1694
704,1717
613,4438
186,3662
1622,897
1618,869
779,5938
66,368
1329,270
36,156
1275,2305
692,3963
67,7196
1139,4195
1554,5946
1324,3964
1296,4118
1385,1722
625,6850
1268,5116
1597,270
1799,1187
741,1080
263,2996
405,7036
1650,739
1699,5780
797,1723
1245,939
896,3251
162,4821
423,1723
1564,6946
835,4626
561,5807
528,1723
188,1725
125,4819
461,1063
1251,1067
350,5944
1702,786
1760,2896
633,7037
1668,5925
1383,6940
1408,897
917,2611
1612,5253
835,531
119,5250
1243,3966
832,1322
1686,3518
283,3255
18,4436
779,1722
1213,739
1682,270
934,5513
627,7090
949,5815
1263,5209
1698,4482
765,3963
1050,897
898,1063
84,6230
1420,5387
258,861
150,3256
346,494
204,5209
1639,1830
1163,1300
1169,5782
1794,495
701,4823
911,5822
499,6228
1380,420
1487,6667
1487,7095
292,1434
985,1067
111,2577
1170,739
330,1968
557,6667
1731,1717
1288,2553
1569,6243
1106,3536
1297,4489
84,1723
220,5515
460,6228
577,948
604,4195
1137,830
355,5782
629,6248
192,2792
144,3512
141,3536
271,4199
32,494
1366,5209
1416,790
13,3790
1719,939
848,5250
385,1036
1354,5211
1226,867
1338,1726
57,3455
157,366
221,5930
1603,6548
294,1717
1270,5785
1285,1080
1254,5111
1221,1187
1703,2083
1773,4438
1628,1184
278,1825
149,3512
1746,6230
1800,5641
1439,1834
1484,5378
1071,1070
919,5944
471,2080
12,739
1682,1068
1457,3972
688,6243
1606,2792
375,1438
122,1063
1079,3972
215,6230
672,1063
331,303
709,1524
1355,4199
431,1063
556,868
1212,5250
917,5813
401,553
712,5813
445,5780
1347,1434
1591,2345
1637,939
1663,4203
840,6669
308,742
867,1717
1531,4441
1743,7090
1526,4368
1427,4676
640,7023
640,5877
1044,1004
1765,5116
273,5250
1501,7095
1709,7161
724,2085
782,4744
271,4664
260,1722
1111,1068
1329,1063
254,367
1661,1069
566,156
1164,5209
1312,1185
549,1063
921,2313
326,3527
1255,3664
622,1718
855,1383
374,5109
1445,5378
1782,7095
612,5253
1309,5378
1063,2720
1653,5785
1414,5822
1567,5249
193,1434
1099,159
1463,6230
832,5211
1706,363
1104,3536
433,4438
1670,4928
224,2344
315,159
1025,5785
756,1722
494,5207
1710,5785
62,5253
712,7090
1558,3258
1722,2344
174,367
1138,3688
901,3972
1593,2620
142,2810
1359,7091
1511,5786
1454,491
922,5925
1507,862
387,4316
1093,1723
663,6683
362,6248
518,5895
937,2260
706,5253
661,4762
1482,3596
717,530
1317,2058
689,7091
887,5931
950,5807
176,159
847,5249
1422,868
109,7091
35,7418
969,1063
846,4798
555,1185
1328,4205
1750,1067
406,6610
1086,902
160,6245
437,5925
251,3099
1266,2356
1105,4801
845,4482
725,861
504,2353
652,3661
1719,2792
849,1068
605,7196
1326,1724
176,1185
945,742
356,7091
1249,5209
106,266
1436,4825
120,1718
483,3536
622,6850
1342,4793
1425,6871
1009,500
1580,4821
1550,1348
363,1081
386,3303
107,1839
1494,5821
601,4195
219,3663
909,7161
504,6946
240,1434
429,1434
2,868
995,3663
77,7196
678,2703
455,7273
279,4388
1683,813
6,544
321,367
1300,4963
768,5113
306,3455
891,4491
648,2619
904,1300
1294,4199
555,739
79,4823
744,1968
1137,554
58,1253
928,5250
525,1434
1156,6150
57,3972
62,4819
77,830
1171,4786
521,1830
1345,3536
597,3536
327,5900
565,6676
184,6683
416,4204
1040,1723
418,6669
1684,1063
312,3663
1124,2079
1019,4819
427,5250
517,3060
1331,7091
433,868
1068,865
336,368
678,426
996,17
568,4799
989,739
1144,1717
1714,370
458,494
1470,88
1530,5925
1493,5115
1499,739
207,368
629,2366
1042,5249
740,4316
1014,4786
1568,4473
1726,3963
577,1839
1633,6016
885,1968
252,7272
1144,5514
990,547
131,4819
1485,270
625,1345
247,4752
1524,6209
355,1063
961,367
108,1834
1401,367
13,4762
1467,4436
1656,869
206,6850
550,6228
1623,4800
1493,5938
966,7095
1195,1717
1321,1717
1430,4489
890,2089
656,897
127,4928
1781,3964
1665,494
95,5617
1223,1968
80,6391
1734,4203
14,5782
921,2305
334,5821
1261,5378
771,5207
526,5378
1051,367
320,426
1578,3967
289,3255
854,494
1702,4797
1258,1063
232,1969
1771,1068
1463,2620
260,2080
1582,367
1572,4203
511,5657
1033,813
662,1438
1399,319
1494,7090
1638,2716
941,4821
1174,5249
1014,4473
1505,4752
1082,2345
432,3963
1790,5808
929,5612
377,1187
874,3800
90,744
1740,1717
407,1718
1093,3258
1364,4928
1765,1434
1414,3965
603,1069
1442,1185
742,420
1440,1260
430,7036
942,7272
1571,4819
697,5925
1247,742
1667,1719
640,3842
28,159
1792,368
973,5617
1220,5936
1701,1322
596,5209
956,3529
715,4821
803,3999
1408,3963
30,3965
40,2085
1673,3964
1107,2228
1020,6667
183,6882
1657,1300
245,4963
659,939
1484,270
158,1968
1090,4821
928,6850
183,4491
1067,4819
1635,2599
520,420
178,7281
278,5111
151,742
358,6245
1790,868
1308,5211
921,3414
780,5250
950,3657
482,4819
1341,553
1496,939
1295,4664
154,3665
1756,3766
1459,5250
1679,5249
500,1721
799,4255
1568,75
280,5211
867,1722
463,3527
384,1717
93,494
1113,5786
169,7091
1147,1036
56,861
1607,4489
1192,6777
1734,5931
1746,4819
1314,3963
1291,368
1794,830
639,5788
1396,5114
951,5384
1277,5249
1421,1004
1370,270
809,868
607,5931
1630,4821
1479,1725
1125,4821
1198,3967
338,2554
1728,2209
517,425
1720,1187
1522,868
297,4819
566,2018
1417,4195
752,3251
823,3965
300,270
1237,3258
59,2286
1154,1067
771,4825
744,4746
270,1070
341,1436
1578,3965
518,2227
179,3518
1321,1063
202,3804
342,5249
751,4793
1439,425
76,4489
1430,790
1522,3972
1065,159
528,1718
62,5115
885,3455
473,5513
1334,7090
87,2620
294,1070
647,3963
771,1726
414,1253
1458,5250
638,5207
953,6864
729,868
943,5925
836,2610
826,1068
1321,270
1773,2079
40,3840
1448,1717
435,5782
322,3965
1323,3965
1164,2703
570,6667
1223,5515
1211,6850
1378,494
803,3512
1746,1717
1402,2577
1703,7095
787,1723
807,6850
686,5045
154,1717
590,6243
1714,3963
729,7090
1018,7095
1055,4798
234,4787
849,1726
1689,6631
180,5250
489,367
805,6680
843,5786
565,3662
1236,739
754,3536
1601,3759
651,4821
259,3838
544,5925
1438,2083
143,161
1331,160
740,4399
670,2599
1516,1718
280,4438
1760,4925
1018,2209
1252,4542
1110,3455
482,5250
681,6669
1691,7090
630,3804
1540,7095
1449,6228
1039,6230
389,2228
535,2260
320,6392
1749,5788
873,5209
1030,5782
20,4195
1508,6150
270,3840
728,3964
1408,5925
255,867
786,862
248,5378
1204,367
262,5113
338,1260
1696,1347
1489,5387
1662,1438
1378,870
1036,2084
253,7161
964,6230
562,4819
1251,939
928,270
1325,4248
1402,5205
1152,5041
430,5780
852,3965
1085,367
807,1070
1169,5617
851,4928
1602,1197
918,5207
1034,2763
738,2344
460,3416
1547,3664
1645,5115
1796,3248
668,2763
1432,366
902,1722
227,3661
1715,5780
1153,6228
1603,3698
707,7196
1314,867
85,739
91,3967
786,2358
1616,5788
1270,1839
850,1719
1711,3455
1013,739
1319,1185
1745,4624
1741,4793
161,1835
1223,868
1780,5387
1170,1013
1625,5613
388,2598
689,6077
1739,3965
132,1719
769,5611
142,4645
1572,1726
155,159
953,2232
249,216
1411,1085
190,3967
522,3258
409,6230
1284,1722
666,2231
1303,1067
1166,1434
665,270
927,5114
1275,813
297,5111
120,2085
1272,5936
1067,5249
877,7091
1074,7402
581,2209
1169,1725
295,5211
111,4799
1451,5780
87,1723
733,829
1793,5115
991,5249
1388,2703
928,1725
1276,270
587,6667
1533,1724
1515,2353
442,6667
613,1434
1469,2599
198,5211
745,5980
1110,366
451,4195
413,742
281,4624
1796,5315
1516,1723
1490,4482
57,2083
1103,6239
829,3259
1215,1969
221,5115
1300,1187
439,3455
1689,7161
1284,1320
555,7095
146,5209
1159,6230
913,4438
26,5250
266,3258
1658,4923
1473,7272
828,3965
301,3118
777,2703
379,5211
404,739
1002,5112
818,2228
623,1722
143,1300
142,6610
1425,3804
1728,2215
1598,6682
1753,5209
1027,2352
966,4664
185,5514
1428,5109
1639,4511
1514,1184
98,3256
24,4022
1062,1300
1235,5250
1515,3258
1063,75
108,6382
975,3510
286,7095
233,5111
264,5877
1243,494
1293,4624
1342,2365
422,1719
943,3665
1253,4288
761,1347
1605,2154
853,1722
1285,7090
1025,5925
1064,2683
203,3536
694,3479
1300,7095
169,5211
1134,5387
25,1070
938,1839
717,6683
1691,5782
568,4040
1419,5109
901,6850
1062,3520
1301,7144
535,3885
19,1300
262,867
270,5782
582,2648
643,5782
847,6230
606,1067
767,1253
82,3408
1532,4664
1668,6669
1782,3963
498,3967
212,5006
1789,2353
635,4640
536,6230
1625,1726
1125,5617
558,5387
1617,1719
1567,4819
4,2085
457,1723
454,4744
1352,6230
155,3964
412,1069
1757,88
185,494
1519,1347
1462,3842
91,741
38,4825
1040,1347
913,6243
356,1067
888,1968
1797,4438
758,6685
577,4632
1679,5378
781,3698
165,1070
1305,64
854,5611
1418,1726
1507,4797
59,6166
559,2260
887,1968
1025,2353
1749,7205
50,5932
26,5617
348,4288
1727,5807
1551,6685
1574,5249
488,2720
673,6680
1455,2363
1239,5211
145,2085
1273,1968
151,6946
36,1258
1536,2363
1777,5108
15,370
1790,2227
1539,742
169,1723
1291,4624
151,829
1401,5010
776,5116
771,5253
327,3409
122,1067
536,5253
740,3842
762,7281
364,7091
950,5651
843,6228
696,367
1227,4203
931,7167
1721,3478
1307,5116
1786,5250
1369,367
514,5784
1470,5387
425,4624
1762,741
1621,4251
734,1723
790,2344
1303,498
1770,4819
1031,5782
493,3527
1355,3963
566,3512
1789,1830
1768,4819
12,5834
618,5944
615,3964
708,862
1577,3967
1756,530
1795,2345
640,7028
1233,3462
521,4438
692,2086
989,3972
1296,4974
549,1067
1382,87
768,6226
84,1070
1102,1184
1079,1187
901,5931
762,3766
721,5115
1055,3512
1240,5931
1169,1723
857,3965
1366,939
11,4040
894,867
1652,4819
1179,211
105,16
862,4161
906,4390
1311,7091
1645,1068
1623,3700
709,5250
1572,498
1126,4664
236,5780
648,6228
1522,5785
208,1722
394,5786
291,1723
1053,1081
296,5938
901,498
1191,6243
186,6850
1336,5925
1502,5211
305,1722
1059,861
1170,4473
954,266
331,4642
1584,3167
428,1332
650,3972
1008,984
1643,4301
456,939
1090,2620
1008,4482
462,3006
1579,5112
182,3256
183,3255
838,5815
1723,5786
364,1726
305,5250
128,366
1650,866
177,3972
553,1320
1042,1347
1015,5907
1114,5688
1454,741
867,5209
1765,5617
349,4821
848,1724
1319,3167
1113,1185
1219,4173
999,741
1553,866
861,2457
738,5782
1639,1722
1616,868
1437,3971
1409,3840
882,4204
453,5250
1125,1063
1539,4797
7,1185
1263,1434
9,945
416,5780
1003,4629
337,4248
361,1068
1605,5589
397,2716
413,4797
1257,367
1614,829
1430,3167
662,5250
997,3842
1543,4203
1567,7091
508,4821
834,1839
980,367
1720,865
1516,5931
1656,868
932,4676
1045,1080
1721,6150
1444,2598
261,790
1538,5931
981,1720
1412,1723
434,2232
268,494
616,2209
548,5378
1695,5513
375,6663
1211,1063
164,4204
411,6230
101,6228
1707,2353
853,1723
295,1723
1749,6389
347,368
1491,5944
536,5109
934,1254
556,1300
864,5209
1731,4306
999,6548
1012,1988
475,4820
1342,1085
1249,1068
1149,2216
1288,4632
609,87
828,744
744,6685
553,4928
690,1434
945,4637
1593,7091
1766,5782
481,4825
1626,5782
498,868
479,6230
725,1187
348,2554
736,7196
808,160
838,5613
200,7091
188,1726
263,2323
982,4825
1646,368
1503,7272
1348,1063
487,2327
1516,1722
680,367
161,2553
122,1726
1697,939
401,5006
1184,3258
1151,4664
139,5936
322,1188
1032,6548
848,498
294,4819
1213,742
403,3803
1594,1069
394,3966
787,5931
1226,4629
904,6667
69,5209
525,5250
1128,5782
1458,1347
655,4515
1647,744
757,424
841,1067
912,7036
807,5211
1408,500
921,2231
454,5780
1650,506
1773,4624
1438,4664
1709,3084
703,75
1426,6389
41,5250
705,500
1700,4825
545,3255
384,4203
189,3972
63,1085
1262,5900
21,5116
695,3965
1169,5112
1777,5378
1725,3967
1200,5250
402,6850
875,2085
1706,1188
734,1347
482,1067
1003,4821
22,4248
1638,3473
127,7095
1257,5786
919,1084
69,5250
772,5613
958,3698
1794,2611
320,365
100,1723
440,3167
153,4436
1323,367
1273,498
289,156
966,4748
1027,6243
831,2231
804,739
868,88
801,1723
762,2953
946,4797
1737,3964
1421,4491
1575,5211
437,6228
567,2083
644,4819
1129,1722
832,3663
147,425
818,2554
620,1719
75,162
664,2553
1123,3663
754,5211
776,5209
1568,5708
721,5249
779,1063
1493,5387
658,1719
407,5249
1745,367
406,3006
1003,2352
1597,3840
831,323
1247,3688
1219,1013
1037,1067
201,5786
1207,6230
862,1785
410,3759
978,4819
1112,5925
1255,3661
828,4199
737,1830
42,1068
1791,2232
420,1719
408,1253
326,6683
753,4628
931,3764
786,5819
481,3663
1005,500
772,2231
1256,5207
994,5931
1235,939
1356,5514
1436,5378
1099,367
95,498
1070,159
1723,2083
908,6850
1574,270
978,1347
403,6224
1555,1726
1463,1722
930,6548
786,6239
430,7205
1504,2306
1799,3972
642,303
155,6230
714,1253
1210,1546
558,270
1626,4821
1700,3663
437,1080
1013,3965
486,5785
401,2041
450,5211
1225,5249
99,1257
1442,4624
1608,156
389,3838
446,5387
1211,5249
851,4473
619,5280
579,1345
739,3258
13,5163
610,2353
935,5249
1361,3455
597,4819
1791,1435
1422,159
1758,4637
1622,3455
828,2083
882,742
1447,203
1018,6228
950,212
884,4748
1125,2620
1595,4664
806,3972
163,1322
1046,5918
697,1320
474,6669
1089,4825
1023,1067
1531,3663
719,5384
1036,1723
145,5208
852,1320
470,2080
574,7281
405,1300
1144,3963
695,2599
1696,5207
1542,1063
1293,500
1720,5897
1037,368
1607,498
929,5115
260,5617
133,3536
209,4819
588,4963
1330,1185
1000,4195
823,2344
1609,3688
244,6239
675,939
1089,1063
922,3455
1753,4825
306,4752
1128,5378
796,939
1416,6741
618,367
240,6850
214,367
689,368
1433,1434
982,5387
656,1080
822,2231
1443,2228
1724,5781
368,5387
991,2620
1021,2599
1519,5617
982,1067
471,6683
1254,1718
488,5249
1488,367
486,1717
1502,5611
1090,939
13,5114
1780,5114
23,6548
303,6230
1601,4388
1594,6850
1102,5813
151,739
1306,367
120,5111
1382,4925
732,7279
316,6850
405,5436
566,1257
1559,1347
42,3663
634,5931
601,1348
76,948
973,5207
1112,4624
871,4752
674,6669
572,4819
657,553
1135,5112
601,1434
817,4299
1278,1717
1647,323
1229,2353
780,4823
32,3972
1702,3256
1543,2083
407,3253
1039,4624
1786,5208
1779,494
2,4202
367,5209
785,2018
125,2089
970,5116
85,5818
206,5211
1768,5613
726,6552
1102,866
1244,1434
1351,4746
331,5946
206,7091
1494,367
1657,1581
1239,270
1376,3966
140,2353
1733,939
126,1834
501,5114
54,367
1677,3527
1004,4746
363,861
1155,4752
612,4820
1069,1005
590,498
1501,2648
1785,6669
1165,5834
579,270
948,1718
1533,5250
1591,5895
56,2233
1068,6077
484,370
628,5541
308,323
1690,4825
528,7091
66,4195
1167,6669
1095,1722
766,2083
254,3255
458,744
1087,3838
1376,6667
1128,6850
1743,1188
868,5781
100,1434
853,3964
1226,1723
266,5384
564,1725
1538,1723
1731,4203
176,5944
759,897
1678,5781
1261,1067
989,2083
1442,4821
400,7272
838,6676
764,1719
1212,5209
1684,17
1070,4624
260,1726
695,496
922,2228
853,6850
13,547
1590,1718
726,6946
1443,4203
672,5378
1270,494
348,4786
114,2620
400,58
493,1830
473,1048
596,5936
8,5250
1050,5822
1288,4786
1481,5782
764,3657
1272,1726
1477,1723
778,368
500,5250
1608,5248
1119,159
1237,5657
1026,6871
1626,1725
1412,3441
2,1969
292,1063
902,4195
946,7028
1125,4288
705,366
1197,1070
541,497
1055,3999
271,3415
1246,5907
205,3408
1075,491
723,5514
38,2089
1698,745
1751,7091
1675,7090
387,3842
795,939
1315,1185
1733,6676
1075,7272
115,5378
929,1067
360,3253
1325,3167
18,4211
1749,6669
818,4821
1280,3657
462,2599
1136,5378
1064,3666
808,1080
13,6016
731,1257
1597,368
1430,1834
1249,5782
942,4637
751,4482
611,5109
650,4641
587,3251
1075,868
1086,1322
1229,1839
1262,5651
362,4800
212,425
1237,1069
1652,6850
894,3253
598,4796
32,741
526,4825
1703,1080
1108,3512
1442,159
916,5116
1099,3657
1457,3971
1370,2558
813,5938
1534,3255
1278,5249
1199,1968
1520,939
342,215
719,5611
749,2359
1139,4817
354,3965
1602,1988
222,6243
1133,6228
1250,270
189,1347
135,367
1416,3842
437,5780
1468,270
1280,867
910,2364
28,5807
705,3964
444,5382
1752,366
232,5514
1428,1347
1303,5249
767,3804
527,6669
1427,4351
190,739
1242,6228
992,7095
448,7091
805,1436
1563,3457
521,1347
191,5710
1656,6228
1299,5280
1182,5113
1662,4819
75,3524
496,2233
14,1717
490,494
1647,3524
1742,367
1088,3253
712,6946
1405,4202
685,3700
1473,3965
151,498
728,1969
626,5209
1727,867
662,7091
69,1717
8,4820
267,6230
1561,6685
7,2227
658,5249
442,6669
358,2018
852,4203
965,5436
1715,160
1065,6230
1745,6228
65,7281
633,2364
848,4438
684,3536
1600,88
1700,4819
998,6850
1714,3965
585,4441
1027,939
563,3842
211,1786
534,6248
1638,7161
1077,5207
1501,6669
1017,6682
1173,2229
